player_key,career_ppg,career_min_pg,career_start_rate,career_xgi90
109646,1.4569536423841059,39.01324503311258,0.4105960264900662,0.04828357364535329
109745,1.4834437086092715,35.4635761589404,0.39072847682119205,0.0015375000000000002
110504,0.4727272727272727,7.909090909090909,0.07272727272727272,0.13639989799416932
110735,0.9271523178807947,26.556291390728475,0.2847682119205298,0.13908468940759888
111234,3.76158940397351,89.40397350993378,0.9933774834437086,0.006086133333333333
111317,0.9205298013245033,17.019867549668874,0.1390728476821192,1.1880664455432428
111452,0.11009174311926606,4.128440366972477,0.045871559633027525,0.002
111478,1.6490066225165563,43.06622516556291,0.44370860927152317,0.0670923022696674
111773,0.33774834437086093,8.536423841059603,0.07947019867549669,0.1281099274240191
111782,0.30973451327433627,7.654867256637168,0.061946902654867256,0.00026083333333333335
111931,0.4,10.866666666666667,0.09333333333333334,0.10615876951539861
112520,1.6923076923076923,90.0,1.0,0.0
113534,0.0,0.0,0.0,
113564,0.05405405405405406,0.21621621621621623,0.0,0.0
114128,0.6133333333333333,16.813333333333333,0.18666666666666668,0.04289074281025029
114241,0.7610619469026548,22.300884955752213,0.22123893805309736,0.09194500252163296
114243,2.6490066225165565,41.9271523178808,0.45695364238410596,0.47053941092683804
114283,1.9072847682119205,35.66887417218543,0.37748344370860926,0.34668233195905096
115382,1.0353982300884956,22.309734513274336,0.22123893805309736,0.3500002707061117
115556,1.1324503311258278,32.01324503311258,0.33774834437086093,0.13591592543425718
115918,0.0,0.0,0.0,
116216,3.728476821192053,55.71523178807947,0.5761589403973509,0.4098887222599925
116404,0.5818181818181818,32.527272727272724,0.34545454545454546,0.11456511431117643
116535,3.1125827814569536,70.25165562913908,0.7814569536423841,0.002164491525423729
116594,0.4864864864864865,13.972972972972974,0.16216216216216217,0.06631336405529954
116643,0.9333333333333333,35.54666666666667,0.37333333333333335,0.0828014715273378
118335,0.0,0.0,0.0,
118342,3.3866666666666667,86.26666666666667,0.9466666666666667,0.003639921722113503
118748,6.033112582781457,74.6092715231788,0.8211920529801324,0.7387047981141839
119471,2.8543046357615895,68.11920529801324,0.7417218543046358,0.12610236393200353
119765,0.0,0.0,0.0,
120202,0.41379310344827586,13.620689655172415,0.08620689655172414,0.39920765522531393
120250,0.26666666666666666,6.733333333333333,0.05333333333333334,0.1706322383315918
120721,0.061946902654867256,1.247787610619469,0.008849557522123894,0.0
